transaction_id,order_date,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,ship_date,cost_price($),retail_price($),profit_margin($),order_quantity($),sub_total($),discount_percent,discount_amount($),order_total($),shipping_cost($),total($)
TX1856,11/9/2018,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Smiths Premium Bright 1-Pary Blumk Carr Poncils,Technology,Small Box,Regular Air,13/8/2018,1.59,3.28,1.6899999999999997,1.0,3.28,0.0,0.0,3.28,0.98,4.26
TX1857,11/9/2018,Naresj Patel,"106 Ebley Street,Bondi Junction",Sydney,NSW,Corporate,Leighton Forrest,Medium,Office Shears by Apex,Office Supplies,Wrap Bag,Regular Air,15/9/2018,0.94,2.08,1.1400000000000001,47.0,97.76,10.0,9.776,87.98400000000001,2.56,90.54400000000001
TX1858,11/9/2018,Pauline Webber,"79 Elliott St,Balmain",Sydney,NSW,Small Business,Aanya Zhang,Not Specified,Smiths Standard Envelopes,Office Supplies,Small Box,Regular Air,21/9/2018,3.52,5.68,2.1599999999999997,33.0,187.44,8.0,14.9952,172.4448,1.39,173.83479999999997
TX1859,11/9/2019,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Critical,Artisan Durable Poly Binders,Technology,Medium Box,Regular Air,13/9/2019,3.37,5.53,2.16,8.0,44.24,9.0,3.9816000000000003,40.2584,6.98,47.2384
TX1860,11/9/2019,Katrina Edelman,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Low,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,21/9/2019,2.9,4.76,1.8599999999999999,44.0,209.44,0.0,0.0,209.44,0.88,210.32
TX1861,11/9/2019,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,13/9/2019,1.6,2.62,1.02,23.0,60.260000000000005,1.0,0.6026,59.6574,0.8,60.4574
TX1862,11/9/2019,Philip Brown,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,13/9/2019,1.84,2.88,1.0399999999999998,1.0,2.88,6.0,0.1728,2.7072,0.99,3.6971999999999996
TX1863,11/9/2019,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,13/9/2019,1.18,1.88,0.7,28.0,52.64,5.0,2.6319999999999997,50.008,1.49,51.498000000000005
TX1864,11/9/2020,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,Pizazz Drawing Pencil Set,Technology,Small Box,Regular Air,11/9/2020,1.53,2.78,1.2499999999999998,43.0,119.53999999999999,8.0,9.5632,109.9768,1.34,111.3168
TX1865,11/9/2020,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Express Air,11/9/2020,1.6,2.62,1.02,30.0,78.60000000000001,3.0,2.358,76.242,0.8,77.042
TX1866,11/9/2020,Katherine Ducich,"61A Bay Road,Wollstonecraft",Sydney,NSW,Home Office,Samantha Chairs,Medium,Pizazz Colored Pencils,Technology,Jumbo Drum,Delivery Truck,2/9/2020,1.76,2.94,1.18,1.0,2.94,5.0,0.147,2.793,0.81,3.603
TX1867,11/9/2020,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,Pizazz Colored Pencils,Office Supplies,Wrap Bag,Regular Air,11/9/2020,1.76,2.94,1.18,26.0,76.44,8.0,6.1152,70.3248,0.81,71.1348
TX1868,11/9/2020,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,High,Pizazz Colored Pencils,Office Supplies,Wrap Bag,Express Air,11/9/2020,1.76,2.94,1.18,3.0,8.82,2.0,0.1764,8.643600000000001,0.81,9.453600000000002
TX1869,11/9/2020,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,11/9/2020,3.32,5.18,1.8599999999999999,33.0,170.94,7.0,11.9658,158.9742,2.04,161.0142
TX1870,11/9/2020,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,High,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,11/9/2020,1.59,2.61,1.0199999999999998,35.0,91.35,9.0,8.221499999999999,83.1285,0.5,83.6285
TX1871,11/9/2021,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,11/9/2021,2.5,5.68,3.1799999999999997,21.0,119.28,6.0,7.1568000000000005,112.1232,3.6,115.72319999999999
TX1872,11/9/2021,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Critical,TechSavi Cordless Elite Duo,Technology,Small Box,Regular Air,13/9/2021,60.59,100.98,40.39,12.0,1211.76,10.0,121.176,1090.584,7.18,1097.7640000000001
TX1873,11/9/2021,Brooke Gillingham,"21 Wentworth St,Parramatta",Sydney,NSW,Corporate,Aanya Zhang,Critical,"Wirebound Message Book, 4 per Page",Furniture,Large Box,Regular Air,13/9/2021,3.48,5.43,1.9499999999999997,44.0,238.92,8.0,19.113599999999998,219.8064,0.95,220.75639999999999
TX1874,12/1/2020,Jenna Caffey,"470 Anzac Parade,Kingsford",Sydney,NSW,Consumer,Tina Carlton,High,Binder Posts,Office Supplies,Small Box,Regular Air,13/1/2020,3.5,5.74,2.24,13.0,74.62,3.0,2.2386,72.3814,5.01,77.3914
TX1875,12/1/2020,Jim Sink,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,14/1/2020,4.79,11.97,7.180000000000001,16.0,191.52,9.0,17.236800000000002,174.28320000000002,5.81,180.09320000000002
TX1876,12/1/2020,Jenna Caffey,"6 Mary St,Newtownnt,Kingsford",Sydney,NSW,Home Office,Samantha Chairs,Not Specified,"Wirebound Message Book, 4 per Page",Technology,Large Box,Regular Air,13/1/2020,3.48,5.43,1.9499999999999997,41.0,222.63,9.0,20.0367,202.5933,0.95,203.5433
TX1877,12/1/2020,Katherine Nockton,"Crown Complex,Southbank",Melbourne,VIC,Small Business,Connor Betts,Medium,Barrel Sharpener,Office Supplies,Wrap Bag,Regular Air,12/1/2020,1.46,3.57,2.11,2.0,7.14,10.0,0.714,6.426,4.17,10.596
TX1878,12/1/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Not Specified,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Technology,Small Box,Express Air,14/1/2021,21.56,35.94,14.379999999999999,25.0,898.5,0.0,0.0,898.5,6.66,905.16
TX1879,12/1/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Low,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Regular Air,14/1/2021,13.88,22.38,8.499999999999998,8.0,179.04,1.0,1.7904,177.2496,15.1,192.34959999999998
TX1880,12/1/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Critical,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Regular Air,14/1/2021,2.98,5.84,2.86,8.0,46.72,2.0,0.9344,45.7856,0.83,46.6156
TX1881,12/1/2021,Nathan Gelder,"541 Church St,Richmond",Melbourne,VIC,Consumer,Yvette Biti,Medium,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Pack,Regular Air,14/1/2021,1.31,2.84,1.5299999999999998,3.0,8.52,3.0,0.2556,8.2644,0.93,9.1944
TX1882,12/1/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Not Specified,Aluminum Document Frame,Technology,Small Box,Regular Air,14/1/2021,5.5,12.22,6.720000000000001,47.0,574.34,6.0,34.4604,539.8796,2.85,542.7296
TX1883,12/1/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Not Specified,"Alto Parchment Paper, Assorted Colors",Technology,Small Pack,Regular Air,14/1/2021,4.59,7.28,2.6900000000000004,8.0,58.24,10.0,5.824,52.416000000000004,11.15,63.566
TX1884,12/1/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,14/1/2021,13.88,22.38,8.499999999999998,8.0,179.04,7.0,12.5328,166.50719999999998,15.1,181.60719999999998
TX1885,12/1/2021,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Low,1Max Organizer Strips,Office Supplies,Wrap Bag,Regular Air,14/1/2021,3.4,5.4,2.0000000000000004,38.0,205.20000000000002,2.0,4.104,201.096,7.78,208.876
TX1886,12/1/2021,Dave Hallsten,"1 John Street,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Not Specified,Artisan 48 Labels,Office Supplies,Wrap Bag,Express Air,14/1/2021,3.84,6.3,2.46,34.0,214.2,7.0,14.993999999999998,199.206,0.5,199.706
TX1887,12/10/2019,Arthur Prichep,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,High,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Small Box,Regular Air,14/10/2019,2.39,4.26,1.8699999999999997,1.0,4.26,4.0,0.1704,4.0896,1.2,5.2896
TX1888,12/10/2020,Bobby Trafton,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,Medium,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,14/10/2020,1.53,2.78,1.2499999999999998,8.0,22.24,7.0,1.5567999999999997,20.6832,1.34,22.0232
TX1889,12/10/2021,Thea Hendricks,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,UGen RF Keyboard,Office Supplies,Wrap Bag,Regular Air,14/10/2021,81.59,159.99,78.4,44.0,7039.56,0.0,0.0,7039.56,5.5,7045.06
TX1890,12/10/2021,Thea Hendricks,"412 Brunswick St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Not Specified,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Box,Regular Air,14/10/2021,21.56,35.94,14.379999999999999,38.0,1365.7199999999998,10.0,136.57199999999997,1229.148,6.66,1235.808
TX1891,12/10/2021,Thea Hendricks,"412 Brunswick St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Medium,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,14/10/2021,4.79,11.97,7.180000000000001,37.0,442.89000000000004,1.0,4.4289000000000005,438.46110000000004,5.81,444.27110000000005
TX1892,12/10/2021,Thea Hendricks,"412 Brunswick St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Medium,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Wrap Bag,Regular Air,14/10/2021,54.29,90.48,36.190000000000005,30.0,2714.4,4.0,108.57600000000001,2605.824,19.99,2625.814
TX1893,12/11/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,14/11/2020,2.45,3.89,1.44,5.0,19.45,3.0,0.5834999999999999,18.8665,7.01,25.8765
TX1894,12/11/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Not Specified,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Wrap Bag,Regular Air,14/11/2020,54.29,90.48,36.190000000000005,40.0,3619.2000000000003,10.0,361.92,3257.28,19.99,3277.27
TX1895,12/11/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Home Office,Connor Betts,Critical,Steady Liquid Accent Tank-Style Highlighters,Technology,Large Box,Regular Air,14/11/2020,1.31,2.84,1.5299999999999998,3.0,8.52,6.0,0.5112,8.008799999999999,0.93,8.938799999999999
TX1896,12/11/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Consumer,Connor Betts,High,Apex Box Cutter Scissors,Office Supplies,Wrap Bag,Regular Air,14/11/2020,4.19,10.23,6.04,37.0,378.51,1.0,3.7851,374.7249,4.68,379.4049
TX1897,12/11/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,Alto Memo Cubes,Technology,Large Box,Express Air,14/11/2020,3.32,5.18,1.8599999999999999,23.0,119.13999999999999,10.0,11.913999999999998,107.22599999999998,2.04,109.26599999999999
TX1898,12/11/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan 479 Labels,Office Supplies,Small Box,Express Air,14/11/2020,1.59,2.61,1.0199999999999998,24.0,62.64,5.0,3.1319999999999997,59.508,0.5,60.008
TX1899,12/11/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,14/11/2020,3.65,5.98,2.3300000000000005,42.0,251.16000000000003,9.0,22.604400000000002,228.55560000000003,1.49,230.04560000000004
TX1900,12/11/2021,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Consumer,Leighton Forrest,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,12/11/2021,2.5,5.68,3.1799999999999997,37.0,210.16,9.0,18.9144,191.2456,3.6,194.8456
TX1901,12/11/2021,Monica Federle,"834 Bourke St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,High,Artisan 471 Labels,Office Supplies,Small Pack,Express Air,14/11/2021,1.84,2.88,1.0399999999999998,23.0,66.24,6.0,3.9743999999999993,62.26559999999999,0.99,63.255599999999994
TX1902,12/11/2021,Giulietta Weimer,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,High,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,13/11/2021,1.53,2.78,1.2499999999999998,26.0,72.28,10.0,7.228,65.052,1.34,66.39200000000001
TX1903,12/11/2021,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Consumer,Leighton Forrest,Low,Pizazz Dustless Chalk Sticks,Office Supplies,Small Box,Regular Air,12/11/2021,1.09,1.68,0.5899999999999999,32.0,53.76,10.0,5.376,48.384,1.0,49.384
TX1904,12/2/2019,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,High,Artisan 478 Labels,Office Supplies,Wrap Bag,Regular Air,13/2/2019,3.14,4.91,1.77,4.0,19.64,9.0,1.7675999999999998,17.8724,0.5,18.3724
TX1905,12/2/2019,Julie Prescott,"483 Victoria Avenue,Chatswood",Sydney,NSW,Home Office,Natasha Song,Medium,UGen Ultra Cordless Optical Suite,Office Supplies,Wrap Bag,Regular Air,13/2/2019,54.52,100.97,46.449999999999996,47.0,4745.59,2.0,94.9118,4650.6782,7.18,4657.858200000001
TX1906,12/2/2019,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Consumer,Natasha Song,High,Cando S750 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,13/2/2019,75.0,120.97,45.97,50.0,6048.5,7.0,423.395,5625.105,26.3,5651.405
TX1907,12/2/2019,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Medium,Alto Memo Cubes,Office Supplies,Small Box,Express Air,13/2/2019,3.32,5.18,1.8599999999999999,50.0,259.0,8.0,20.72,238.28,2.04,240.32
TX1908,12/2/2019,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Small Business,Natasha Song,Critical,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,13/2/2019,216.0,449.99,233.99,6.0,2699.94,2.0,53.9988,2645.9412,24.49,2670.4312
TX1909,12/2/2019,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Home Office,Natasha Song,Medium,Colored Envelopes,Office Supplies,Wrap Bag,Regular Air,13/2/2019,2.25,3.69,1.44,2.0,7.38,3.0,0.2214,7.1586,2.5,9.6586
TX1910,12/2/2019,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Small Business,Natasha Song,Not Specified,Colored Envelopes,Technology,Medium Box,Regular Air,11/2/2019,2.25,3.69,1.44,49.0,180.81,7.0,12.6567,168.1533,2.5,170.6533
TX1911,12/2/2020,Dorris Love,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,High,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Express Air,13/2/2020,4.59,7.28,2.6900000000000004,34.0,247.52,3.0,7.4256,240.0944,11.15,251.2444
TX1912,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Pizazz Colored Pencils,Office Supplies,Small Pack,Regular Air,13/2/2021,1.76,2.94,1.18,30.0,88.2,8.0,7.056,81.144,0.81,81.95400000000001
TX1913,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Multimedia Mailers,Office Supplies,Small Box,Regular Air,13/2/2021,99.39,162.93,63.540000000000006,16.0,2606.88,4.0,104.2752,2502.6048,19.99,2522.5948
TX1914,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Medium,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,13/2/2021,1.53,2.78,1.2499999999999998,5.0,13.899999999999999,5.0,0.695,13.204999999999998,1.34,14.544999999999998
TX1915,12/2/2021,Naresj Patel,"106 Ebley Street,Bondi Junction",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Wrap Bag,Regular Air,13/2/2021,2.98,5.84,2.86,42.0,245.28,1.0,2.4528,242.8272,0.83,243.65720000000002
TX1916,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,13/2/2021,1.6,2.62,1.02,13.0,34.06,3.0,1.0218,33.0382,0.8,33.8382
TX1917,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,13/2/2021,1.6,2.62,1.02,21.0,55.02,6.0,3.3012,51.7188,0.8,52.5188
TX1918,12/2/2021,Barry Dennamed,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,High,Lumi Crayons,Technology,Small Box,Regular Air,14/2/2021,5.22,9.85,4.63,27.0,265.95,0.0,0.0,265.95,4.82,270.77
TX1919,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,Cando PC940 Copier,Office Supplies,Wrap Bag,Regular Air,13/2/2021,216.0,449.99,233.99,40.0,17999.6,9.0,1619.964,16379.635999999999,24.49,16404.126
TX1920,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Not Specified,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,13/2/2021,1.87,8.12,6.249999999999999,42.0,341.03999999999996,4.0,13.641599999999999,327.3984,2.83,330.22839999999997
TX1921,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,Lumi Crayons,Furniture,Small Pack,Regular Air,13/2/2021,5.22,9.85,4.63,37.0,364.45,9.0,32.8005,331.6495,4.82,336.4695
TX1922,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Critical,Lumi Crayons,Furniture,Large Box,Regular Air,13/2/2021,5.22,9.85,4.63,44.0,433.4,8.0,34.672,398.72799999999995,4.82,403.54799999999994
TX1923,12/2/2021,Lcoras Songe,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Lest Envelopes,Office Supplies,Wrap Bag,Regular Air,13/2/2021,3.52,5.68,2.1599999999999997,49.0,278.32,9.0,25.0488,253.2712,1.39,254.66119999999998
TX1924,12/2/2021,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Medium,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Small Box,Express Air,13/2/2021,56.16,136.98,80.82,34.0,4657.32,7.0,326.01239999999996,4331.3076,24.49,4355.7976
TX1925,12/3/2019,Matt Collister,"97 Glebe Point Rd,Glebe",Sydney,NSW,Small Business,Nicholas Fernandes,High,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Wrap Bag,Regular Air,13/3/2019,21.56,35.94,14.379999999999999,2.0,71.88,4.0,2.8752,69.00479999999999,6.66,75.66479999999999
TX1926,12/3/2019,Justin Ellison,"163 Concord Road,North Strathfield",Sydney,NSW,Home Office,Charlie Bui,Low,Economy Binders,Office Supplies,Small Box,Regular Air,26/3/2019,1.33,2.08,0.75,12.0,24.96,4.0,0.9984000000000001,23.9616,1.49,25.4516
TX1927,12/3/2019,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Small Business,Mihael Khan,Not Specified,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,14/5/2019,8.31,15.98,7.67,19.0,303.62,7.0,21.253400000000003,282.3666,6.5,288.8666
TX1928,12/3/2019,Matt Collister,"99 Glebe Point Rd,Glebe",Sydney,NSW,Small Business,Natasha Song,High,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Small Box,Regular Air,13/3/2019,16.85,27.18,10.329999999999998,2.0,54.36,5.0,2.718,51.641999999999996,8.23,59.872
TX1929,12/3/2019,Matt Collister,"99 Glebe Point Rd,Glebe",Sydney,NSW,Home Office,Natasha Song,Critical,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,13/3/2019,3.65,5.98,2.3300000000000005,33.0,197.34,3.0,5.9201999999999995,191.4198,1.49,192.90980000000002
TX1930,12/3/2019,Matt Collister,"99 Glebe Point Rd,Glebe",Sydney,NSW,Small Business,Natasha Song,High,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Pack,Regular Air,13/3/2019,1.31,2.84,1.5299999999999998,29.0,82.36,3.0,2.4707999999999997,79.8892,0.93,80.81920000000001
TX1931,12/3/2019,Matt Collister,"99 Glebe Point Rd,Glebe",Sydney,NSW,Consumer,Natasha Song,High,Artisan Round Ring Poly Binders,Office Supplies,Small Box,Regular Air,13/3/2019,1.82,2.84,1.0199999999999998,42.0,119.28,0.0,0.0,119.28,5.44,124.72
TX1932,12/3/2020,Susan Pistek,"2a/285A Crown St,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Artisan 481 Labels,Furniture,Small Pack,Regular Air,13/3/2020,1.94,3.08,1.1400000000000001,8.0,24.64,10.0,2.464,22.176000000000002,0.99,23.166
TX1933,12/3/2020,Susan Pistek,"485 Crown St,Surry Hills",Sydney,NSW,Small Business,Leighton Forrest,High,Artisan 481 Labels,Office Supplies,Wrap Bag,Express Air,13/3/2020,1.94,3.08,1.1400000000000001,22.0,67.76,4.0,2.7104000000000004,65.0496,0.99,66.0396
TX1934,12/3/2020,Susan Pistek,"5/250 Old Northern Road ,Castle Hills",Sydney,NSW,Home Office,Nicholas Fernandes,Low,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,13/3/2020,1.94,3.08,1.1400000000000001,4.0,12.32,8.0,0.9856,11.3344,0.99,12.3244
TX1935,12/3/2020,Susan Pistek,"2a/285A Crown St,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,High,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,13/3/2020,1.94,3.08,1.1400000000000001,27.0,83.16,0.0,0.0,83.16,0.99,84.14999999999999
TX1936,12/3/2020,Susan Pistek,"2a/285A Crown St,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Critical,Binder Clips by OIC,Office Supplies,Small Box,Regular Air,13/3/2020,0.93,1.48,0.5499999999999999,50.0,74.0,9.0,6.66,67.34,0.7,68.04
TX1937,12/3/2020,Susan Pistek,"2a/285A Crown St,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Critical,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,13/3/2020,1.94,3.08,1.1400000000000001,8.0,24.64,10.0,2.464,22.176000000000002,0.99,23.166
TX1938,12/3/2021,Andrew Allen,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,Low,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,17/3/2021,8.82,20.99,12.169999999999998,50.0,1049.5,9.0,94.455,955.045,4.81,959.8549999999999
